# Time (s), Alpha Fraction
4.595643999999998175e-01,7.250385390005429677e-03
4.597047999999998025e-01,7.250385390005429677e-03
4.598451999999997875e-01,7.250385390005429677e-03
4.599855999999997724e-01,7.250385390005429677e-03
4.600400000000000045e-01,7.250385390005429677e-03
4.601790000000000047e-01,7.250385390005429677e-03
4.603180000000000049e-01,7.250385390005429677e-03
4.604570000000000052e-01,7.250385390005429677e-03
4.605960000000000054e-01,7.250385390005429677e-03
4.607350000000000056e-01,7.250385390005429677e-03
4.608740000000000059e-01,7.250385390005429677e-03
4.610130000000000061e-01,7.250385390005429677e-03
4.611520000000000064e-01,7.250385390005429677e-03
4.612910000000000066e-01,7.250385390005429677e-03
4.614300000000000068e-01,7.250385390005429677e-03
4.615690000000000071e-01,7.250385390005429677e-03
4.617080000000000073e-01,7.250385390005429677e-03
4.618470000000000075e-01,7.250385390005429677e-03
4.619860000000000078e-01,7.250385390005429677e-03
4.619900000000000118e-01,7.250385390005429677e-03
4.621303999999999967e-01,7.250385390005429677e-03
4.622707999999999817e-01,7.250385390005429677e-03
4.624111999999999667e-01,7.250385390005429677e-03
4.625515999999999517e-01,7.250385390005429677e-03
4.626919999999999367e-01,7.250385390005429677e-03
4.628323999999999216e-01,7.250385390005429677e-03
4.629727999999999066e-01,7.250385390005429677e-03
4.631131999999998916e-01,7.250385390005429677e-03
4.632535999999998766e-01,7.250385390005429677e-03
4.633939999999998616e-01,7.250385390005429677e-03
4.635343999999998466e-01,7.250385390005429677e-03
4.636747999999998315e-01,7.250385390005429677e-03
4.638151999999998165e-01,7.250385390005429677e-03
4.639555999999998015e-01,7.250385390005429677e-03
4.640099999999999780e-01,7.250385390005429677e-03
4.641501999999999573e-01,7.250385390005429677e-03
4.642903999999999365e-01,7.250385390005429677e-03
4.644305999999999157e-01,7.250385390005429677e-03
4.645707999999998949e-01,7.250385390005429677e-03
4.647109999999998742e-01,7.250385390005429677e-03
4.648511999999998534e-01,7.250385390005429677e-03
4.649913999999998326e-01,7.250385390005429677e-03
4.651315999999998119e-01,7.250385390005429677e-03
4.652717999999997911e-01,7.250385390005429677e-03
4.654119999999997703e-01,7.250385390005429677e-03
4.655521999999997496e-01,7.250385390005429677e-03
4.656923999999997288e-01,7.250385390005429677e-03
4.658325999999997080e-01,7.250385390005429677e-03
4.659727999999996872e-01,7.250385390005429677e-03
4.660199999999999898e-01,7.250385390005429677e-03
4.661601999999999690e-01,7.250385390005429677e-03
4.663003999999999483e-01,7.250385390005429677e-03
4.664405999999999275e-01,7.250385390005429677e-03
4.665807999999999067e-01,7.250385390005429677e-03
4.667209999999998860e-01,7.250385390005429677e-03
4.668611999999998652e-01,7.250385390005429677e-03
4.670013999999998444e-01,7.250385390005429677e-03
4.671415999999998236e-01,7.250385390005429677e-03
4.672817999999998029e-01,7.250385390005429677e-03
4.674219999999997821e-01,7.250385390005429677e-03
4.675621999999997613e-01,7.250385390005429677e-03
4.677023999999997406e-01,7.250385390005429677e-03
4.678425999999997198e-01,7.250385390005429677e-03
4.679827999999996990e-01,7.250385390005429677e-03
4.680300000000000016e-01,7.250385390005429677e-03
4.681692000000000076e-01,7.250385390005429677e-03
4.683084000000000136e-01,7.250385390005429677e-03
4.684476000000000195e-01,7.250385390005429677e-03
4.685868000000000255e-01,7.250385390005429677e-03
4.687260000000000315e-01,7.250385390005429677e-03
4.688652000000000375e-01,7.250385390005429677e-03
4.690044000000000435e-01,7.250385390005429677e-03
4.691436000000000495e-01,7.250385390005429677e-03
4.692828000000000555e-01,7.250385390005429677e-03
4.694220000000000614e-01,7.250385390005429677e-03
4.695612000000000674e-01,7.250385390005429677e-03
4.697004000000000734e-01,7.250385390005429677e-03
4.698396000000000794e-01,7.250385390005429677e-03
4.699788000000000854e-01,7.250385390005429677e-03
4.699900000000000189e-01,7.250385390005429677e-03
4.701301999999999981e-01,7.250385390005429677e-03
4.702703999999999773e-01,7.250385390005429677e-03
4.704105999999999566e-01,7.250385390005429677e-03
4.705507999999999358e-01,7.250385390005429677e-03
4.706909999999999150e-01,7.250385390005429677e-03
4.708311999999998942e-01,7.250385390005429677e-03
4.709713999999998735e-01,7.250385390005429677e-03
4.711115999999998527e-01,7.250385390005429677e-03
4.712517999999998319e-01,7.250385390005429677e-03
4.713919999999998112e-01,7.250385390005429677e-03
4.715321999999997904e-01,7.250385390005429677e-03
4.716723999999997696e-01,7.250385390005429677e-03
4.718125999999997489e-01,7.250385390005429677e-03
4.719527999999997281e-01,7.250385390005429677e-03
4.719999999999999751e-01,7.250385390005429677e-03
4.721403999999999601e-01,7.250385390005429677e-03
4.722807999999999451e-01,7.250385390005429677e-03
4.724211999999999301e-01,7.250385390005429677e-03
4.725615999999999151e-01,7.250385390005429677e-03
4.727019999999999000e-01,7.250385390005429677e-03
4.728423999999998850e-01,7.250385390005429677e-03
4.729827999999998700e-01,7.250385390005429677e-03
4.731231999999998550e-01,7.250385390005429677e-03
4.732635999999998400e-01,7.250385390005429677e-03
4.734039999999998249e-01,7.250385390005429677e-03
4.735443999999998099e-01,7.250385390005429677e-03
4.736847999999997949e-01,7.250385390005429677e-03
4.738251999999997799e-01,7.250385390005429677e-03
4.739655999999997649e-01,7.250385390005429677e-03
4.740199999999999969e-01,7.250385390005429677e-03
4.741601999999999761e-01,7.250385390005429677e-03
4.743003999999999554e-01,7.250385390005429677e-03
4.744405999999999346e-01,7.250385390005429677e-03
4.745807999999999138e-01,7.250385390005429677e-03
4.747209999999998931e-01,7.250385390005429677e-03
4.748611999999998723e-01,7.250385390005429677e-03
4.750013999999998515e-01,7.250385390005429677e-03
4.751415999999998308e-01,7.250385390005429677e-03
4.752817999999998100e-01,7.250385390005429677e-03
4.754219999999997892e-01,7.250385390005429677e-03
4.755621999999997684e-01,7.250385390005429677e-03
4.757023999999997477e-01,7.250385390005429677e-03
4.758425999999997269e-01,7.250385390005429677e-03
4.759827999999997061e-01,7.250385390005429677e-03
4.760300000000000087e-01,7.250385390005429677e-03
4.761701999999999879e-01,7.250385390005429677e-03
4.763103999999999671e-01,7.250385390005429677e-03
4.764505999999999464e-01,7.250385390005429677e-03
4.765907999999999256e-01,7.250385390005429677e-03
4.767309999999999048e-01,7.250385390005429677e-03
4.768711999999998841e-01,7.250385390005429677e-03
4.770113999999998633e-01,7.250385390005429677e-03
4.771515999999998425e-01,7.250385390005429677e-03
4.772917999999998218e-01,7.250385390005429677e-03
4.774319999999998010e-01,7.250385390005429677e-03
4.775721999999997802e-01,7.250385390005429677e-03
4.777123999999997594e-01,7.250385390005429677e-03
4.778525999999997387e-01,7.250385390005429677e-03
4.779927999999997179e-01,7.250385390005429677e-03
4.780400000000000205e-01,7.250385390005429677e-03
4.781792000000000264e-01,7.250385390005429677e-03
4.783184000000000324e-01,7.250385390005429677e-03
4.784576000000000384e-01,7.250385390005429677e-03
4.785968000000000444e-01,7.250385390005429677e-03
4.787360000000000504e-01,7.250385390005429677e-03
4.788752000000000564e-01,7.250385390005429677e-03
4.790144000000000624e-01,7.250385390005429677e-03
4.791536000000000683e-01,7.250385390005429677e-03
4.792928000000000743e-01,7.250385390005429677e-03
4.794320000000000803e-01,7.250385390005429677e-03
4.795712000000000863e-01,7.250385390005429677e-03
4.797104000000000923e-01,7.250385390005429677e-03
4.798496000000000983e-01,7.250385390005429677e-03
4.799888000000001043e-01,7.250385390005429677e-03
4.799999999999999822e-01,7.250385390005429677e-03
4.801401999999999615e-01,7.250385390005429677e-03
4.802803999999999407e-01,7.250385390005429677e-03
4.804205999999999199e-01,7.250385390005429677e-03
4.805607999999998992e-01,7.250385390005429677e-03
4.807009999999998784e-01,7.250385390005429677e-03
4.808411999999998576e-01,7.250385390005429677e-03
4.809813999999998368e-01,7.250385390005429677e-03
4.811215999999998161e-01,7.250385390005429677e-03
4.812617999999997953e-01,7.250385390005429677e-03
4.814019999999997745e-01,7.250385390005429677e-03
4.815421999999997538e-01,7.250385390005429677e-03
4.816823999999997330e-01,7.250385390005429677e-03
4.818225999999997122e-01,7.250385390005429677e-03
4.819627999999996915e-01,7.250385390005429677e-03
4.820099999999999940e-01,7.250385390005429677e-03
4.821503999999999790e-01,7.250385390005429677e-03
4.822907999999999640e-01,7.250385390005429677e-03
4.824311999999999490e-01,7.250385390005429677e-03
4.825715999999999339e-01,7.250385390005429677e-03
4.827119999999999189e-01,7.250385390005429677e-03
4.828523999999999039e-01,7.250385390005429677e-03
4.829927999999998889e-01,7.250385390005429677e-03
4.831331999999998739e-01,7.250385390005429677e-03
4.832735999999998588e-01,7.250385390005429677e-03
4.834139999999998438e-01,7.250385390005429677e-03
4.835543999999998288e-01,7.250385390005429677e-03
4.836947999999998138e-01,7.250385390005429677e-03
4.838351999999997988e-01,7.250385390005429677e-03
4.839755999999997838e-01,7.250385390005429677e-03
4.840300000000000158e-01,7.250385390005429677e-03
4.841701999999999950e-01,7.250385390005429677e-03
4.843103999999999743e-01,7.250385390005429677e-03
4.844505999999999535e-01,7.250385390005429677e-03
4.845907999999999327e-01,7.250385390005429677e-03
4.847309999999999119e-01,7.250385390005429677e-03
4.848711999999998912e-01,7.250385390005429677e-03
4.850113999999998704e-01,7.250385390005429677e-03
4.851515999999998496e-01,7.250385390005429677e-03
4.852917999999998289e-01,7.250385390005429677e-03
4.854319999999998081e-01,7.250385390005429677e-03
4.855721999999997873e-01,7.250385390005429677e-03
4.857123999999997666e-01,7.250385390005429677e-03
4.858525999999997458e-01,7.250385390005429677e-03
4.859927999999997250e-01,7.250385390005429677e-03
4.860400000000000276e-01,7.250385390005429677e-03
4.861790000000000278e-01,7.250385390005429677e-03
4.863180000000000280e-01,7.250385390005429677e-03
4.864570000000000283e-01,7.250385390005429677e-03
4.865960000000000285e-01,7.250385390005429677e-03
4.867350000000000287e-01,7.250385390005429677e-03
4.868740000000000290e-01,7.250385390005429677e-03
4.870130000000000292e-01,7.250385390005429677e-03
4.871520000000000294e-01,7.250385390005429677e-03
4.872910000000000297e-01,7.250385390005429677e-03
4.874300000000000299e-01,7.250385390005429677e-03
4.875690000000000301e-01,7.250385390005429677e-03
4.877080000000000304e-01,7.250385390005429677e-03
4.878470000000000306e-01,7.250385390005429677e-03
4.879860000000000309e-01,7.250385390005429677e-03
4.879899999999999793e-01,7.250385390005429677e-03
4.881303999999999643e-01,7.250385390005429677e-03
4.882707999999999493e-01,7.250385390005429677e-03
4.884111999999999343e-01,7.250385390005429677e-03
4.885515999999999193e-01,7.250385390005429677e-03
4.886919999999999042e-01,7.250385390005429677e-03
4.888323999999998892e-01,7.250385390005429677e-03
4.889727999999998742e-01,7.250385390005429677e-03
4.891131999999998592e-01,7.250385390005429677e-03
4.892535999999998442e-01,7.250385390005429677e-03
4.893939999999998292e-01,7.250385390005429677e-03
4.895343999999998141e-01,7.250385390005429677e-03
4.896747999999997991e-01,7.250385390005429677e-03
4.898151999999997841e-01,7.250385390005429677e-03
4.899555999999997691e-01,7.250385390005429677e-03
4.900100000000000011e-01,7.250385390005429677e-03
4.901501999999999803e-01,7.250385390005429677e-03
4.902903999999999596e-01,7.250385390005429677e-03
4.904305999999999388e-01,7.250385390005429677e-03
4.905707999999999180e-01,7.250385390005429677e-03
4.907109999999998973e-01,7.250385390005429677e-03
4.908511999999998765e-01,7.250385390005429677e-03
4.909913999999998557e-01,7.250385390005429677e-03
4.911315999999998350e-01,7.250385390005429677e-03
4.912717999999998142e-01,7.250385390005429677e-03
4.914119999999997934e-01,7.250385390005429677e-03
4.915521999999997727e-01,7.250385390005429677e-03
4.916923999999997519e-01,7.250385390005429677e-03
4.918325999999997311e-01,7.250385390005429677e-03
4.919727999999997103e-01,7.250385390005429677e-03
4.920200000000000129e-01,7.250385390005429677e-03
4.921603999999999979e-01,7.250385390005429677e-03
4.923007999999999829e-01,7.250385390005429677e-03
4.924411999999999678e-01,7.250385390005429677e-03
4.925815999999999528e-01,7.250385390005429677e-03
4.927219999999999378e-01,7.250385390005429677e-03
4.928623999999999228e-01,7.250385390005429677e-03
4.930027999999999078e-01,7.250385390005429677e-03
4.931431999999998927e-01,7.250385390005429677e-03
4.932835999999998777e-01,7.250385390005429677e-03
4.934239999999998627e-01,7.250385390005429677e-03
4.935643999999998477e-01,7.250385390005429677e-03
4.937047999999998327e-01,7.250385390005429677e-03
4.938451999999998177e-01,7.250385390005429677e-03
4.939855999999998026e-01,7.250385390005429677e-03
4.940399999999999792e-01,7.250385390005429677e-03
4.941789999999999794e-01,7.250385390005429677e-03
4.943179999999999796e-01,7.250385390005429677e-03
4.944569999999999799e-01,7.250385390005429677e-03
4.945959999999999801e-01,7.250385390005429677e-03
4.947349999999999803e-01,7.250385390005429677e-03
4.948739999999999806e-01,7.250385390005429677e-03
4.950129999999999808e-01,7.250385390005429677e-03
4.951519999999999810e-01,7.250385390005429677e-03
4.952909999999999813e-01,7.250385390005429677e-03
4.954299999999999815e-01,7.250385390005429677e-03
4.955689999999999817e-01,7.250385390005429677e-03
4.957079999999999820e-01,7.250385390005429677e-03
4.958469999999999822e-01,7.250385390005429677e-03
4.959859999999999824e-01,7.250385390005429677e-03
4.959899999999999864e-01,7.250385390005429677e-03
4.961301999999999657e-01,7.250385390005429677e-03
4.962703999999999449e-01,7.250385390005429677e-03
4.964105999999999241e-01,7.250385390005429677e-03
4.965507999999999034e-01,7.250385390005429677e-03
4.966909999999998826e-01,7.250385390005429677e-03
4.968311999999998618e-01,7.250385390005429677e-03
4.969713999999998411e-01,7.250385390005429677e-03
4.971115999999998203e-01,7.250385390005429677e-03
4.972517999999997995e-01,7.250385390005429677e-03
4.973919999999997787e-01,7.250385390005429677e-03
4.975321999999997580e-01,7.250385390005429677e-03
4.976723999999997372e-01,7.250385390005429677e-03
4.978125999999997164e-01,7.250385390005429677e-03
4.979527999999996957e-01,7.250385390005429677e-03
4.979999999999999982e-01,7.250385390005429677e-03
4.981403999999999832e-01,7.250385390005429677e-03
4.982807999999999682e-01,7.250385390005429677e-03
4.984211999999999532e-01,7.250385390005429677e-03
4.985615999999999381e-01,7.250385390005429677e-03
4.987019999999999231e-01,7.250385390005429677e-03
4.988423999999999081e-01,7.250385390005429677e-03
4.989827999999998931e-01,7.250385390005429677e-03
4.991231999999998781e-01,7.250385390005429677e-03
4.992635999999998631e-01,7.250385390005429677e-03
4.994039999999998480e-01,7.250385390005429677e-03
4.995443999999998330e-01,7.250385390005429677e-03
4.996847999999998180e-01,7.250385390005429677e-03
4.998251999999998030e-01,7.250385390005429677e-03
4.999655999999997880e-01,7.250385390005429677e-03
5.000200000000000200e-01,7.250385390005429677e-03
5.001602000000000547e-01,7.250385390005429677e-03
5.003004000000000895e-01,7.250385390005429677e-03
5.004406000000001242e-01,7.250385390005429677e-03
5.005808000000001590e-01,7.250385390005429677e-03
5.007210000000001937e-01,7.250385390005429677e-03
5.008612000000002284e-01,7.250385390005429677e-03
5.010014000000002632e-01,7.250385390005429677e-03
5.011416000000002979e-01,7.250385390005429677e-03
5.012818000000003327e-01,7.250385390005429677e-03
5.014220000000003674e-01,7.250385390005429677e-03
5.015622000000004022e-01,7.250385390005429677e-03
5.017024000000004369e-01,7.250385390005429677e-03
5.018426000000004716e-01,7.250385390005429677e-03
5.019828000000005064e-01,7.250385390005429677e-03
5.020299999999999763e-01,7.250385390005429677e-03
5.021704000000000168e-01,7.250385390005429677e-03
5.023108000000000573e-01,7.250385390005429677e-03
5.024512000000000977e-01,7.250385390005429677e-03
5.025916000000001382e-01,7.250385390005429677e-03
5.027320000000001787e-01,7.250385390005429677e-03
5.028724000000002192e-01,7.250385390005429677e-03
5.030128000000002597e-01,7.250385390005429677e-03
5.031532000000003002e-01,7.250385390005429677e-03
5.032936000000003407e-01,7.250385390005429677e-03
5.034340000000003812e-01,7.250385390005429677e-03
5.035744000000004217e-01,7.250385390005429677e-03
5.037148000000004622e-01,7.250385390005429677e-03
5.038552000000005027e-01,7.250385390005429677e-03
5.039956000000005432e-01,7.250385390005429677e-03
5.040499999999999980e-01,7.250385390005429677e-03
5.041889999999999983e-01,7.250385390005429677e-03
5.043279999999999985e-01,7.250385390005429677e-03
5.044669999999999987e-01,7.250385390005429677e-03
5.046059999999999990e-01,7.250385390005429677e-03
5.047449999999999992e-01,7.250385390005429677e-03
5.048839999999999995e-01,7.250385390005429677e-03
5.050229999999999997e-01,7.250385390005429677e-03
5.051619999999999999e-01,7.250385390005429677e-03
5.053010000000000002e-01,7.250385390005429677e-03
5.054400000000000004e-01,7.250385390005429677e-03
5.055790000000000006e-01,7.250385390005429677e-03
5.057180000000000009e-01,7.250385390005429677e-03
5.058570000000000011e-01,7.250385390005429677e-03
5.059960000000000013e-01,7.250385390005429677e-03
5.060000000000000053e-01,7.250385390005429677e-03
5.061402000000000401e-01,7.250385390005429677e-03
5.062804000000000748e-01,7.250385390005429677e-03
5.064206000000001096e-01,7.250385390005429677e-03
5.065608000000001443e-01,7.250385390005429677e-03
5.067010000000001790e-01,7.250385390005429677e-03
5.068412000000002138e-01,7.250385390005429677e-03
5.069814000000002485e-01,7.250385390005429677e-03
5.071216000000002833e-01,7.250385390005429677e-03
5.072618000000003180e-01,7.250385390005429677e-03
5.074020000000003527e-01,7.250385390005429677e-03
5.075422000000003875e-01,7.250385390005429677e-03
5.076824000000004222e-01,7.250385390005429677e-03
5.078226000000004570e-01,7.250385390005429677e-03
5.079628000000004917e-01,7.250385390005429677e-03
5.080099999999999616e-01,7.250385390005429677e-03
5.081504000000000021e-01,7.250385390005429677e-03
5.082908000000000426e-01,7.250385390005429677e-03
5.084312000000000831e-01,7.250385390005429677e-03
5.085716000000001236e-01,7.250385390005429677e-03
5.087120000000001641e-01,7.250385390005429677e-03
5.088524000000002045e-01,7.250385390005429677e-03
5.089928000000002450e-01,7.250385390005429677e-03
5.091332000000002855e-01,7.250385390005429677e-03
5.092736000000003260e-01,7.250385390005429677e-03
5.094140000000003665e-01,7.250385390005429677e-03
5.095544000000004070e-01,7.250385390005429677e-03
5.096948000000004475e-01,7.250385390005429677e-03
5.098352000000004880e-01,7.250385390005429677e-03
5.099756000000005285e-01,7.250385390005429677e-03
5.100299999999999834e-01,7.250385390005429677e-03
5.101702000000000181e-01,7.250385390005429677e-03
5.103104000000000529e-01,7.250385390005429677e-03
5.104506000000000876e-01,7.250385390005429677e-03
5.105908000000001223e-01,7.250385390005429677e-03
5.107310000000001571e-01,7.250385390005429677e-03
5.108712000000001918e-01,7.250385390005429677e-03
5.110114000000002266e-01,7.250385390005429677e-03
5.111516000000002613e-01,7.250385390005429677e-03
5.112918000000002960e-01,7.250385390005429677e-03
5.114320000000003308e-01,7.250385390005429677e-03
5.115722000000003655e-01,7.250385390005429677e-03
5.117124000000004003e-01,7.250385390005429677e-03
5.118526000000004350e-01,7.250385390005429677e-03
5.119928000000004698e-01,7.250385390005429677e-03
5.120400000000000507e-01,7.250385390005429677e-03
5.121790000000000509e-01,7.250385390005429677e-03
5.123180000000000511e-01,7.250385390005429677e-03
5.124570000000000514e-01,7.250385390005429677e-03
5.125960000000000516e-01,7.250385390005429677e-03
5.127350000000000518e-01,7.250385390005429677e-03
5.128740000000000521e-01,7.250385390005429677e-03
5.130130000000000523e-01,7.250385390005429677e-03
5.131520000000000525e-01,7.250385390005429677e-03
5.132910000000000528e-01,7.250385390005429677e-03
5.134300000000000530e-01,7.250385390005429677e-03
5.135690000000000532e-01,7.250385390005429677e-03
5.137080000000000535e-01,7.250385390005429677e-03
5.138470000000000537e-01,7.250385390005429677e-03
5.139860000000000539e-01,7.250385390005429677e-03
5.139899999999999469e-01,7.250385390005429677e-03
5.141303999999999874e-01,7.250385390005429677e-03
5.142708000000000279e-01,7.250385390005429677e-03
5.144112000000000684e-01,7.250385390005429677e-03
5.145516000000001089e-01,7.250385390005429677e-03
5.146920000000001494e-01,7.250385390005429677e-03
5.148324000000001899e-01,7.250385390005429677e-03
5.149728000000002304e-01,7.250385390005429677e-03
5.151132000000002709e-01,7.250385390005429677e-03
5.152536000000003114e-01,7.250385390005429677e-03
5.153940000000003518e-01,7.250385390005429677e-03
5.155344000000003923e-01,7.250385390005429677e-03
5.156748000000004328e-01,7.250385390005429677e-03
5.158152000000004733e-01,7.250385390005429677e-03
5.159556000000005138e-01,7.250385390005429677e-03
5.160099999999999687e-01,7.250385390005429677e-03
5.161502000000000034e-01,7.250385390005429677e-03
5.162904000000000382e-01,7.250385390005429677e-03
5.164306000000000729e-01,7.250385390005429677e-03
5.165708000000001077e-01,7.250385390005429677e-03
5.167110000000001424e-01,7.250385390005429677e-03
5.168512000000001771e-01,7.250385390005429677e-03
5.169914000000002119e-01,7.250385390005429677e-03
5.171316000000002466e-01,7.250385390005429677e-03
5.172718000000002814e-01,7.250385390005429677e-03
5.174120000000003161e-01,7.250385390005429677e-03
5.175522000000003509e-01,7.250385390005429677e-03
5.176924000000003856e-01,7.250385390005429677e-03
5.178326000000004203e-01,7.250385390005429677e-03
5.179728000000004551e-01,7.250385390005429677e-03
5.180200000000000360e-01,7.250385390005429677e-03
5.181604000000000765e-01,7.250385390005429677e-03
5.183008000000001170e-01,7.250385390005429677e-03
5.184412000000001575e-01,7.250385390005429677e-03
5.185816000000001980e-01,7.250385390005429677e-03
5.187220000000002385e-01,7.250385390005429677e-03
5.188624000000002789e-01,7.250385390005429677e-03
5.190028000000003194e-01,7.250385390005429677e-03
5.191432000000003599e-01,7.250385390005429677e-03
5.192836000000004004e-01,7.250385390005429677e-03
5.194240000000004409e-01,7.250385390005429677e-03
5.195644000000004814e-01,7.250385390005429677e-03
5.197048000000005219e-01,7.250385390005429677e-03
5.198452000000005624e-01,7.250385390005429677e-03
5.199856000000006029e-01,7.250385390005429677e-03
5.200399999999999467e-01,7.250385390005429677e-03
5.201789999999999470e-01,7.250385390005429677e-03
5.203179999999999472e-01,7.250385390005429677e-03
5.204569999999999474e-01,7.250385390005429677e-03
5.205959999999999477e-01,7.250385390005429677e-03
5.207349999999999479e-01,7.250385390005429677e-03
5.208739999999999482e-01,7.250385390005429677e-03
5.210129999999999484e-01,7.250385390005429677e-03
5.211519999999999486e-01,7.250385390005429677e-03
5.212909999999999489e-01,7.250385390005429677e-03
5.214299999999999491e-01,7.250385390005429677e-03
5.215689999999999493e-01,7.250385390005429677e-03
5.217079999999999496e-01,7.250385390005429677e-03
5.218469999999999498e-01,7.250385390005429677e-03
5.219859999999999500e-01,7.250385390005429677e-03
5.219899999999999540e-01,7.250385390005429677e-03
5.221301999999999888e-01,7.250385390005429677e-03
5.222704000000000235e-01,7.250385390005429677e-03
5.224106000000000583e-01,7.250385390005429677e-03
5.225508000000000930e-01,7.250385390005429677e-03
5.226910000000001277e-01,7.250385390005429677e-03
5.228312000000001625e-01,7.250385390005429677e-03
5.229714000000001972e-01,7.250385390005429677e-03
5.231116000000002320e-01,7.250385390005429677e-03
5.232518000000002667e-01,7.250385390005429677e-03
5.233920000000003014e-01,7.250385390005429677e-03
5.235322000000003362e-01,7.250385390005429677e-03
5.236724000000003709e-01,7.250385390005429677e-03
5.238126000000004057e-01,7.250385390005429677e-03
5.239528000000004404e-01,7.250385390005429677e-03
5.240000000000000213e-01,7.250385390005429677e-03
5.241404000000000618e-01,7.250385390005429677e-03
5.242808000000001023e-01,7.250385390005429677e-03
5.244212000000001428e-01,7.250385390005429677e-03
5.245616000000001833e-01,7.250385390005429677e-03
5.247020000000002238e-01,7.250385390005429677e-03
5.248424000000002643e-01,7.250385390005429677e-03
5.249828000000003048e-01,7.250385390005429677e-03
5.251232000000003453e-01,7.250385390005429677e-03
5.252636000000003857e-01,7.250385390005429677e-03
5.254040000000004262e-01,7.250385390005429677e-03
5.255444000000004667e-01,7.250385390005429677e-03
5.256848000000005072e-01,7.250385390005429677e-03
5.258252000000005477e-01,7.250385390005429677e-03
5.259656000000005882e-01,7.250385390005429677e-03
5.260200000000000431e-01,7.250385390005429677e-03
5.261602000000000778e-01,7.250385390005429677e-03
5.263004000000001126e-01,7.250385390005429677e-03
5.264406000000001473e-01,7.250385390005429677e-03
5.265808000000001821e-01,7.250385390005429677e-03
5.267210000000002168e-01,7.250385390005429677e-03
5.268612000000002515e-01,7.250385390005429677e-03
5.270014000000002863e-01,7.250385390005429677e-03
5.271416000000003210e-01,7.250385390005429677e-03
5.272818000000003558e-01,7.250385390005429677e-03
5.274220000000003905e-01,7.250385390005429677e-03
5.275622000000004252e-01,7.250385390005429677e-03
5.277024000000004600e-01,7.250385390005429677e-03
5.278426000000004947e-01,7.250385390005429677e-03
5.279828000000005295e-01,7.250385390005429677e-03
5.280299999999999994e-01,7.250385390005429677e-03
5.281704000000000399e-01,7.250385390005429677e-03
5.283108000000000803e-01,7.250385390005429677e-03
5.284512000000001208e-01,7.250385390005429677e-03
5.285916000000001613e-01,7.250385390005429677e-03
5.287320000000002018e-01,7.250385390005429677e-03
5.288724000000002423e-01,7.250385390005429677e-03
5.290128000000002828e-01,7.250385390005429677e-03
5.291532000000003233e-01,7.250385390005429677e-03
5.292936000000003638e-01,7.250385390005429677e-03
5.294340000000004043e-01,7.250385390005429677e-03
5.295744000000004448e-01,7.250385390005429677e-03
5.297148000000004853e-01,7.250385390005429677e-03
5.298552000000005258e-01,7.250385390005429677e-03
5.299956000000005663e-01,7.250385390005429677e-03
5.300500000000000211e-01,7.250385390005429677e-03
5.301890000000000214e-01,7.250385390005429677e-03
5.303280000000000216e-01,7.250385390005429677e-03
5.304670000000000218e-01,7.250385390005429677e-03
5.306060000000000221e-01,7.250385390005429677e-03
5.307450000000000223e-01,7.250385390005429677e-03
5.308840000000000225e-01,7.250385390005429677e-03
5.310230000000000228e-01,7.250385390005429677e-03
5.311620000000000230e-01,7.250385390005429677e-03
5.313010000000000232e-01,7.250385390005429677e-03
5.314400000000000235e-01,7.250385390005429677e-03
5.315790000000000237e-01,7.250385390005429677e-03
5.317180000000000240e-01,7.250385390005429677e-03
5.318570000000000242e-01,7.250385390005429677e-03
5.319960000000000244e-01,7.250385390005429677e-03
5.320000000000000284e-01,7.250385390005429677e-03
5.321402000000000632e-01,7.250385390005429677e-03
5.322804000000000979e-01,7.250385390005429677e-03
5.324206000000001326e-01,7.250385390005429677e-03
5.325608000000001674e-01,7.250385390005429677e-03
5.327010000000002021e-01,7.250385390005429677e-03
5.328412000000002369e-01,7.250385390005429677e-03
5.329814000000002716e-01,7.250385390005429677e-03
5.331216000000003064e-01,7.250385390005429677e-03
5.332618000000003411e-01,7.250385390005429677e-03
5.334020000000003758e-01,7.250385390005429677e-03
5.335422000000004106e-01,7.250385390005429677e-03
5.336824000000004453e-01,7.250385390005429677e-03
5.338226000000004801e-01,7.250385390005429677e-03
5.339628000000005148e-01,7.250385390005429677e-03
5.340099999999999847e-01,7.250385390005429677e-03
5.341504000000000252e-01,7.250385390005429677e-03
5.342908000000000657e-01,7.250385390005429677e-03
5.344312000000001062e-01,7.250385390005429677e-03
5.345716000000001467e-01,7.250385390005429677e-03
5.347120000000001871e-01,7.250385390005429677e-03
5.348524000000002276e-01,7.250385390005429677e-03
5.349928000000002681e-01,7.250385390005429677e-03
5.351332000000003086e-01,7.250385390005429677e-03
5.352736000000003491e-01,7.250385390005429677e-03
5.354140000000003896e-01,7.250385390005429677e-03
5.355544000000004301e-01,7.250385390005429677e-03
5.356948000000004706e-01,7.250385390005429677e-03
5.358352000000005111e-01,7.250385390005429677e-03
5.359756000000005516e-01,7.250385390005429677e-03
5.360300000000000065e-01,7.250385390005429677e-03
5.361702000000000412e-01,7.250385390005429677e-03
5.363104000000000759e-01,7.250385390005429677e-03
5.364506000000001107e-01,7.250385390005429677e-03
5.365908000000001454e-01,7.250385390005429677e-03
5.367310000000001802e-01,7.250385390005429677e-03
5.368712000000002149e-01,7.250385390005429677e-03
5.370114000000002497e-01,7.250385390005429677e-03
