# Time (s), Lath thickness (um)
4.612910000000000066e-01,3.295418272312371499e-01
4.614300000000000068e-01,3.295418428718183690e-01
4.615690000000000071e-01,3.295418584890908442e-01
4.617080000000000073e-01,3.295418740830839965e-01
4.618470000000000075e-01,3.295418896538273024e-01
4.619860000000000078e-01,3.295419052013501271e-01
4.619900000000000118e-01,3.295419056487416398e-01
4.621303999999999967e-01,3.295419213302980266e-01
4.622707999999999817e-01,3.295419369899946216e-01
4.624111999999999667e-01,3.295419526278572375e-01
4.625515999999999517e-01,3.295419682439117426e-01
4.626919999999999367e-01,3.295419838381838940e-01
4.628323999999999216e-01,3.295419994106995043e-01
4.629727999999999066e-01,3.295420149614843308e-01
4.631131999999998916e-01,3.295420304905640752e-01
4.632535999999998766e-01,3.295420459979644945e-01
4.633939999999998616e-01,3.295420614837111795e-01
4.635343999999998466e-01,3.295420769478298872e-01
4.636747999999998315e-01,3.295420923903461530e-01
4.638151999999998165e-01,3.295421078112856228e-01
4.639555999999998015e-01,3.295421232106739429e-01
4.640099999999999780e-01,3.295421291741555403e-01
4.641501999999999573e-01,3.295421445225199530e-01
4.642903999999999365e-01,3.295421598501522831e-01
4.644305999999999157e-01,3.295421751570762892e-01
4.645707999999998949e-01,3.295421904433157301e-01
4.647109999999998742e-01,3.295422057088943091e-01
4.648511999999998534e-01,3.295422209538357294e-01
4.649913999999998326e-01,3.295422361781636944e-01
4.651315999999998119e-01,3.295422513819018517e-01
4.652717999999997911e-01,3.295422665650738492e-01
4.654119999999997703e-01,3.295422817277032235e-01
4.655521999999997496e-01,3.295422968698136224e-01
4.656923999999997288e-01,3.295423119914285826e-01
4.658325999999997080e-01,3.295423270925716963e-01
4.659727999999996872e-01,3.295423421732665004e-01
4.660199999999999898e-01,3.295423472480460414e-01
4.661601999999999690e-01,3.295423623020292681e-01
4.663003999999999483e-01,3.295423773362019526e-01
4.664405999999999275e-01,3.295423923505862440e-01
4.665807999999999067e-01,3.295424073452042912e-01
4.667209999999998860e-01,3.295424223200780767e-01
4.668611999999998652e-01,3.295424372752297493e-01
4.670013999999998444e-01,3.295424522106813470e-01
4.671415999999998236e-01,3.295424671264549077e-01
4.672817999999998029e-01,3.295424820225724138e-01
4.674219999999997821e-01,3.295424968990559034e-01
4.675621999999997613e-01,3.295425117559273032e-01
4.677023999999997406e-01,3.295425265932085401e-01
4.678425999999997198e-01,3.295425414109215967e-01
4.679827999999996990e-01,3.295425562090883442e-01
4.680300000000000016e-01,3.295425611888536110e-01
4.681692000000000076e-01,3.295425758555513007e-01
4.683084000000000136e-01,3.295425905028807612e-01
4.684476000000000195e-01,3.295426051308636972e-01
4.685868000000000255e-01,3.295426197395217582e-01
4.687260000000000315e-01,3.295426343288767046e-01
4.688652000000000375e-01,3.295426488989501301e-01
4.690044000000000435e-01,3.295426634497636842e-01
4.691436000000000495e-01,3.295426779813389606e-01
4.692828000000000555e-01,3.295426924936976087e-01
4.694220000000000614e-01,3.295427069868611669e-01
4.695612000000000674e-01,3.295427214608512290e-01
4.697004000000000734e-01,3.295427359156893332e-01
4.698396000000000794e-01,3.295427503513969625e-01
4.699788000000000854e-01,3.295427647679956551e-01
4.699900000000000189e-01,3.295427659278282184e-01
4.701301999999999981e-01,3.295427804276599981e-01
4.702703999999999773e-01,3.295427949087256225e-01
4.704105999999999566e-01,3.295428093710456863e-01
4.705507999999999358e-01,3.295428238146407840e-01
4.706909999999999150e-01,3.295428382395315103e-01
4.708311999999998942e-01,3.295428526457384599e-01
4.709713999999998735e-01,3.295428670332821719e-01
4.711115999999998527e-01,3.295428814021831854e-01
4.712517999999998319e-01,3.295428957524620395e-01
4.713919999999998112e-01,3.295429100841392178e-01
4.715321999999997904e-01,3.295429243972351485e-01
4.716723999999997696e-01,3.295429386917703707e-01
4.718125999999997489e-01,3.295429529677652569e-01
4.719527999999997281e-01,3.295429672252402908e-01
4.719999999999999751e-01,3.295429720230914628e-01
4.721403999999999601e-01,3.295429862760895223e-01
4.722807999999999451e-01,3.295430005105315918e-01
4.724211999999999301e-01,3.295430147264382104e-01
4.725615999999999151e-01,3.295430289238298616e-01
4.727019999999999000e-01,3.295430431027270290e-01
4.728423999999998850e-01,3.295430572631501964e-01
4.729827999999998700e-01,3.295430714051197918e-01
4.731231999999998550e-01,3.295430855286562988e-01
4.732635999999998400e-01,3.295430996337800900e-01
4.734039999999998249e-01,3.295431137205115379e-01
4.735443999999998099e-01,3.295431277888710708e-01
4.736847999999997949e-01,3.295431418388789502e-01
4.738251999999997799e-01,3.295431558705556041e-01
4.739655999999997649e-01,3.295431698839212942e-01
4.740199999999999969e-01,3.295431753108544748e-01
4.741601999999999761e-01,3.295431892785633532e-01
4.743003999999999554e-01,3.295432032276778278e-01
4.744405999999999346e-01,3.295432171582188818e-01
4.745807999999999138e-01,3.295432310702076095e-01
4.747209999999998931e-01,3.295432449636649386e-01
4.748611999999998723e-01,3.295432588386117967e-01
4.750013999999998515e-01,3.295432726950692226e-01
4.751415999999998308e-01,3.295432865330581440e-01
4.752817999999998100e-01,3.295433003525994886e-01
4.754219999999997892e-01,3.295433141537141286e-01
4.755621999999997684e-01,3.295433279364229362e-01
4.757023999999997477e-01,3.295433417007467281e-01
4.758425999999997269e-01,3.295433554467064319e-01
4.759827999999997061e-01,3.295433691743228088e-01
4.760300000000000087e-01,3.295433737938107677e-01
4.761701999999999879e-01,3.295433874965287835e-01
4.763103999999999671e-01,3.295434011805409291e-01
4.764505999999999464e-01,3.295434148458689094e-01
4.765907999999999256e-01,3.295434284925344293e-01
4.767309999999999048e-01,3.295434421205591380e-01
4.768711999999998841e-01,3.295434557299646849e-01
4.770113999999998633e-01,3.295434693207726640e-01
4.771515999999998425e-01,3.295434828930047244e-01
4.772917999999998218e-01,3.295434964466824046e-01
4.774319999999998010e-01,3.295435099818272429e-01
4.775721999999997802e-01,3.295435234984608330e-01
4.777123999999997594e-01,3.295435369966047134e-01
4.778525999999997387e-01,3.295435504762803114e-01
4.779927999999997179e-01,3.295435639375091652e-01
4.780400000000000205e-01,3.295435684673029275e-01
4.781792000000000264e-01,3.295435818073157996e-01
4.783184000000000324e-01,3.295435951283114395e-01
4.784576000000000384e-01,3.295436084303128843e-01
4.785968000000000444e-01,3.295436217133431711e-01
4.787360000000000504e-01,3.295436349774253371e-01
4.788752000000000564e-01,3.295436482225823083e-01
4.790144000000000624e-01,3.295436614488370664e-01
4.791536000000000683e-01,3.295436746562125374e-01
4.792928000000000743e-01,3.295436878447316476e-01
4.794320000000000803e-01,3.295437010144172674e-01
4.795712000000000863e-01,3.295437141652923230e-01
4.797104000000000923e-01,3.295437272973796294e-01
4.798496000000000983e-01,3.295437404107019463e-01
4.799888000000001043e-01,3.295437535052821443e-01
4.799999999999999822e-01,3.295437545587477923e-01
4.801401999999999615e-01,3.295437677270555143e-01
4.802803999999999407e-01,3.295437808765611654e-01
4.804205999999999199e-01,3.295437940072876160e-01
4.805607999999998992e-01,3.295438071192576257e-01
4.807009999999998784e-01,3.295438202124940097e-01
4.808411999999998576e-01,3.295438332870195275e-01
4.809813999999998368e-01,3.295438463428568832e-01
4.811215999999998161e-01,3.295438593800288363e-01
4.812617999999997953e-01,3.295438723985580909e-01
4.814019999999997745e-01,3.295438853984672400e-01
4.815421999999997538e-01,3.295438983797789878e-01
4.816823999999997330e-01,3.295439113425159827e-01
4.818225999999997122e-01,3.295439242867007623e-01
4.819627999999996915e-01,3.295439372123559751e-01
4.820099999999999940e-01,3.295439415618331980e-01
4.821503999999999790e-01,3.295439544810739863e-01
4.822907999999999640e-01,3.295439673817262549e-01
4.824311999999999490e-01,3.295439802638127635e-01
4.825715999999999339e-01,3.295439931273562162e-01
4.827119999999999189e-01,3.295440059723793169e-01
4.828523999999999039e-01,3.295440187989047698e-01
4.829927999999998889e-01,3.295440316069552233e-01
4.831331999999998739e-01,3.295440443965533261e-01
4.832735999999998588e-01,3.295440571677216712e-01
4.834139999999998438e-01,3.295440699204828516e-01
4.835543999999998288e-01,3.295440826548594604e-01
4.836947999999998138e-01,3.295440953708740350e-01
4.838351999999997988e-01,3.295441080685491131e-01
4.839755999999997838e-01,3.295441207479071766e-01
4.840300000000000158e-01,3.295441256579592082e-01
4.841701999999999950e-01,3.295441382938540942e-01
4.843103999999999743e-01,3.295441509114511724e-01
4.844505999999999535e-01,3.295441635107729805e-01
4.845907999999999327e-01,3.295441760918420004e-01
4.847309999999999119e-01,3.295441886546807697e-01
4.848711999999998912e-01,3.295442011993117704e-01
4.850113999999998704e-01,3.295442137257574289e-01
4.851515999999998496e-01,3.295442262340402273e-01
4.852917999999998289e-01,3.295442387241824811e-01
4.854319999999998081e-01,3.295442511962066723e-01
4.855721999999997873e-01,3.295442636501351164e-01
4.857123999999997666e-01,3.295442760859901843e-01
4.858525999999997458e-01,3.295442885037941916e-01
4.859927999999997250e-01,3.295443009035693982e-01
4.860400000000000276e-01,3.295443050760596404e-01
4.861790000000000278e-01,3.295443173455753771e-01
4.863180000000000280e-01,3.295443295969992525e-01
4.864570000000000283e-01,3.295443418303539151e-01
4.865960000000000285e-01,3.295443540456620690e-01
4.867350000000000287e-01,3.295443662429463627e-01
4.868740000000000290e-01,3.295443784222294448e-01
4.870130000000000292e-01,3.295443905835339637e-01
4.871520000000000294e-01,3.295444027268824572e-01
4.872910000000000297e-01,3.295444148522975181e-01
4.874300000000000299e-01,3.295444269598016285e-01
4.875690000000000301e-01,3.295444390494173814e-01
4.877080000000000304e-01,3.295444511211672589e-01
4.878470000000000306e-01,3.295444631750736875e-01
4.879860000000000309e-01,3.295444752111591491e-01
4.879899999999999793e-01,3.295444755575065998e-01
4.881303999999999643e-01,3.295444876969506054e-01
4.882707999999999493e-01,3.295444998190651398e-01
4.884111999999999343e-01,3.295445119238712972e-01
4.885515999999999193e-01,3.295445240113900609e-01
4.886919999999999042e-01,3.295445360816424696e-01
4.888323999999998892e-01,3.295445481346495620e-01
4.889727999999998742e-01,3.295445601704322658e-01
4.891131999999998592e-01,3.295445721890115642e-01
4.892535999999998442e-01,3.295445841904083295e-01
4.893939999999998292e-01,3.295445961746435448e-01
4.895343999999998141e-01,3.295446081417380824e-01
4.896747999999997991e-01,3.295446200917128143e-01
4.898151999999997841e-01,3.295446320245885574e-01
4.899555999999997691e-01,3.295446439403861838e-01
4.900100000000000011e-01,3.295446485547715576e-01
4.901501999999999803e-01,3.295446604301286442e-01
4.902903999999999596e-01,3.295446722886417046e-01
4.904305999999999388e-01,3.295446841303311669e-01
4.905707999999999180e-01,3.295446959552172927e-01
4.907109999999998973e-01,3.295447077633203992e-01
4.908511999999998765e-01,3.295447195546607477e-01
4.909913999999998557e-01,3.295447313292586555e-01
4.911315999999998350e-01,3.295447430871343286e-01
4.912717999999998142e-01,3.295447548283080286e-01
4.914119999999997934e-01,3.295447665527999059e-01
4.915521999999997727e-01,3.295447782606301668e-01
4.916923999999997519e-01,3.295447899518189616e-01
4.918325999999997311e-01,3.295448016263864410e-01
4.919727999999997103e-01,3.295448132843527556e-01
4.920200000000000129e-01,3.295448172072658055e-01
4.921603999999999979e-01,3.295448288599925890e-01
4.923007999999999829e-01,3.295448404964611555e-01
4.924411999999999678e-01,3.295448521166908229e-01
4.925815999999999528e-01,3.295448637207009090e-01
4.927219999999999378e-01,3.295448753085106763e-01
4.928623999999999228e-01,3.295448868801393871e-01
4.930027999999999078e-01,3.295448984356062483e-01
4.931431999999998927e-01,3.295449099749305222e-01
4.932835999999998777e-01,3.295449214981314712e-01
4.934239999999998627e-01,3.295449330052281911e-01
4.935643999999998477e-01,3.295449444962398888e-01
4.937047999999998327e-01,3.295449559711857712e-01
4.938451999999998177e-01,3.295449674300849341e-01
4.939855999999998026e-01,3.295449788729564733e-01
4.940399999999999792e-01,3.295449833042573551e-01
4.941789999999999794e-01,3.295449946109463846e-01
4.943179999999999796e-01,3.295450059017178690e-01
4.944569999999999799e-01,3.295450171765909042e-01
4.945959999999999801e-01,3.295450284355845860e-01
4.947349999999999803e-01,3.295450396787178993e-01
4.948739999999999806e-01,3.295450509060099398e-01
4.950129999999999808e-01,3.295450621174796924e-01
4.951519999999999810e-01,3.295450733131461418e-01
4.952909999999999813e-01,3.295450844930282730e-01
4.954299999999999815e-01,3.295450956571450707e-01
4.955689999999999817e-01,3.295451068055154642e-01
4.957079999999999820e-01,3.295451179381583828e-01
4.958469999999999822e-01,3.295451290550927004e-01
4.959859999999999824e-01,3.295451401563373461e-01
4.959899999999999864e-01,3.295451404757846481e-01
4.961301999999999657e-01,3.295451516572852624e-01
4.962703999999999449e-01,3.295451628236761854e-01
4.964105999999999241e-01,3.295451739749749032e-01
4.965507999999999034e-01,3.295451851111987351e-01
4.966909999999998826e-01,3.295451962323651118e-01
4.968311999999998618e-01,3.295452073384913527e-01
4.969713999999998411e-01,3.295452184295947773e-01
4.971115999999998203e-01,3.295452295056927050e-01
4.972517999999997995e-01,3.295452405668024554e-01
4.973919999999997787e-01,3.295452516129412923e-01
4.975321999999997580e-01,3.295452626441264798e-01
4.976723999999997372e-01,3.295452736603752819e-01
4.978125999999997164e-01,3.295452846617049625e-01
4.979527999999996957e-01,3.295452956481327300e-01
4.979999999999999982e-01,3.295452993451567503e-01
4.981403999999999832e-01,3.295453103277424800e-01
4.982807999999999682e-01,3.295453212958501799e-01
4.984211999999999532e-01,3.295453322494961146e-01
4.985615999999999381e-01,3.295453431886965490e-01
4.987019999999999231e-01,3.295453541134676367e-01
4.988423999999999081e-01,3.295453650238256982e-01
4.989827999999998931e-01,3.295453759197869426e-01
4.991231999999998781e-01,3.295453868013674681e-01
4.992635999999998631e-01,3.295453976685835396e-01
